recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_3,07/25/22,16:49:55,92.8075595602233,45.9073929739311,1000.07414782772,69.15195,659.959758551308,165532.928748033,1623.94761459308,16.9585800955535,5,5,5
recording_3,07/25/22,16:50:23,91.9978705663086,46.8103413363162,1000.08581643663,92.4402,1089.89805375348,605476.510067114,29764.0097459102,27.7601960714875,2,4,4
recording_2,07/25/22,17:45:12,94.7407307781158,39.8359319296839,1000.48572702599,51.5526,826.568265682657,212336.509665124,1959.42369891208,19.2515900967421,4,4,4
recording_2,07/25/22,17:45:29,93.9817047574095,43.5031569561292,1000.47364234497,40.23475,1073.36846372112,572972.559029994,17949.5798319328,26.7090625871389,3,4,4
recording_2,07/25/22,17:47:50,92.7583675536015,41.1585906996993,1000.32574529917,141.444,915.170064098862,243210.686095932,1956.01552393273,17.8396204978122,4,6,6
recording_2,07/25/22,17:45:15,94.5344485723676,40.500455935819,1000.48956171469,46.75285,869.193929952109,380879.432624113,6003.01962757927,24.7759821593598,4,4,4
recording_2,07/25/22,17:45:14,94.64499756641,40.3163975370763,1000.48386550666,47.28615,833.121900588167,308631.890492046,3958.63243703614,21.5143613802874,4,4,4
recording_2,07/25/22,17:45:12,94.7407307781158,39.8359319296839,1000.48572702599,51.5526,826.568265682657,212336.509665124,1959.42369891208,19.2515900967421,4,4,4
