recording,date,time,temperature,humidity,pressure,lux,oxidizing,reducing,nh3,noise_amp,pm1_0,pm2_5,pm_10
recording_3,07/25/22,17:52:36,93.5423602737933,38.9633051035512,1000.78464695197,595.4298,964.512773089816,262346.253229974,3095.81484590478,17.889061793224,3,4,4
recording_3,07/25/22,17:54:14,94.0080707203586,39.1018303984261,1000.53656069813,402.0005,1126.29687590564,289339.873861247,3463.0467571644,13.8961685465331,6,7,7
recording_6,07/25/22,17:54:31,92.1457808430078,39.7448021148103,999.309600420146,131.13565,1070.06369426752,672455.284552846,34529.9898962065,19.6111204662682,3,4,4
recording_6,07/25/22,17:54:33,92.1794369353488,39.6274270060438,999.318986528858,130.95785,1086.59136982334,683939.939939941,36353.8230884558,18.7245231643298,3,4,4
recording_6,07/25/22,17:54:35,92.2043888703211,39.2227762617291,999.320010522767,121.4174,1096.51257096513,696366.412213741,38270.6838833094,17.7253423218165,3,4,4
recording_6,07/25/22,17:54:36,92.1243105808005,39.0003441014956,999.316251652637,113.83235,1109.74620465871,698670.750382849,40053.0162752168,22.3042276738383,3,5,5
recording_6,07/25/22,17:54:38,91.9281769638386,39.0009867535048,999.315869622998,115.96565,1122.98597426684,695219.512195122,41113.0160606956,17.9939154240134,3,5,5
recording_6,07/25/22,17:54:40,91.8167638890917,39.059974270996,999.312586102266,117.9804,1132.91983073445,694647.372429551,42235.8217880993,17.5864091849577,3,5,5
